timestamp,setpoint,input,pwm,error,p,i,d
10.0,50.0,0.05,5.0,49.95,0.8,0.0,0.0
119.99999999999999,51.719291002794094,2.566528664261941,31.864437045002283,49.152762338532156,0.8,0.0,0.0
220.00000000000006,53.2391741819815,6.09539065833926,36.81405077874969,47.143783523642234,0.8,0.0,0.0
320.0000000000001,54.67929814260574,9.796874123726338,36.823676635854646,44.8824240188794,0.8,0.0,0.0
420.0000000000002,56.004202253258846,13.410196498758236,35.47279483282453,42.594005754500614,0.8,0.0,0.0
520.0000000000002,57.18126297763189,16.864773530243333,33.762929036431906,40.316489447388555,0.8,0.0,0.0
620.0000000000003,58.18149717425024,20.14232045997905,31.960835957494556,38.03917671427119,0.8,0.0,0.0
720.0000000000005,58.98027575760616,23.23773873141778,30.126787313848332,35.74253702618837,0.8,0.0,0.0
820.0000000000005,59.5579301479833,26.148317380791337,28.26599382078375,33.40961276719196,0.8,0.0,0.0
920.0000000000006,59.90023657716558,28.87104848536109,26.371967632926825,31.02918809180449,0.8,0.0,0.0
1020.0000000000007,59.99876632481661,31.40226081701548,24.4388457357502,28.596505507801126,0.8,0.0,0.0
1120.0000000000007,59.85109326154774,33.73790351072657,22.464745577277114,26.11318975082117,0.8,0.0,0.0
1220.000000000001,59.46085358827545,35.87399449033408,20.452479834735886,23.58685909794137,0.8,0.0,0.0
1320.000000000001,58.83765630088693,37.80708770422404,18.409447537228488,21.03056859666289,0.8,0.0,0.0
1420.0000000000011,57.996846584870895,39.53471097715073,16.347228307128972,18.462135607720164,0.8,0.0,0.0
1520.0000000000011,56.95912796592313,41.05575499093354,14.281038336529415,15.903372974989587,0.8,0.0,0.0
1620.0000000000011,55.750052520432774,42.37080298063089,12.229102658833398,13.379249539801883,0.8,0.0,0.0
1720.0000000000014,54.399391698559135,43.48239431194191,10.211969660282213,10.916997386617226,0.8,0.0,0.0
1820.0000000000014,52.94040325232302,44.39521721615444,8.2517865151946,8.54518603616858,0.8,0.0,0.0
1920.0000000000016,51.409012319375805,45.11622772701791,6.371552801046144,6.292784592357897,0.8,0.0,0.0
2030.0000000000007,49.6858924092187,45.69892551455096,4.423193188407205,3.986966894667745,0.8,0.0,0.0
2139.999999999998,47.9721270464349,46.07630941404678,2.629318232912291,1.8958176323881162,0.8,0.0,0.0
2249.999999999996,46.31875447315328,46.267060820128584,1.0176666772201495,0.05169365302469231,0.8,0.0,0.0
2359.9999999999936,44.7750143528406,46.29273418718011,-0.38714455477965826,-1.517719834339509,0.8,0.0,0.0
2469.9999999999914,43.38688134676358,46.17735607474765,-1.5645603409834183,-2.790474727984069,0.8,0.0,0.0
2579.999999999989,42.19569592661681,45.9469289456285,-2.4988878146443354,-3.7512330190116927,0.8,0.0,0.0
2689.999999999987,41.23693319956146,45.6288564348295,-3.179935115637341,-4.391923235268038,0.8,0.0,0.0
2799.999999999984,40.53914641172463,45.251308972138865,-3.60347093293109,-4.712162560414235,0.8,0.0,0.0
2909.999999999982,40.12311659404867,44.84255025888013,-3.7714925328136797,-4.719433664831463,0.8,0.0,0.0
3019.9999999999795,40.001233675183386,44.4302461209326,-3.692295547106365,-4.4290124457492155,0.8,0.0,0.0
3129.9999999999773,40.17712749271305,44.04077765361063,-3.3803445866982553,-3.863650160897585,0.8,0.0,0.0
3239.999999999975,40.64555969170119,43.69858032661324,-2.85594957478661,-3.053020634912052,0.8,0.0,0.0
3349.9999999999727,41.392579729960346,43.42552983529649,-2.144758386707964,-2.032950105336141,0.8,0.0,0.0
3459.99999999997,42.395940343999385,43.240393993286155,-1.2770817688387812,-0.8444536492867698,0.8,0.0,0.0
3569.9999999999677,43.625760102512714,43.15836790447179,-0.2870714265876261,0.46739219804092613,0.8,0.0,0.0
3679.9999999999654,45.045413315675454,43.190707090167585,0.7882235261418022,1.8547062255078686,0.8,0.0,0.0
3789.999999999963,46.61262079754654,43.34447025527131,1.9098930052192675,3.2681505422752295,0.8,0.0,0.0
3899.999999999961,48.2807089972053,43.62238004404356,3.038263823554155,4.6583289531617424,0.8,0.0,0.0
4009.999999999959,49.999999999999346,44.02280656033107,4.134025752332211,5.977193439668277,0.8,0.0,0.0
