timestamp,setpoint,input,pwm,error,p,i,d
221349.99999994365,58.60742027048988,59.54979517669404,-4.74990559948784,-0.942374906204158,8.0,0.0,0.0
221459.99999994357,57.60405965657601,58.78840876164238,-8.400513447866649,-1.1843491050663673,8.0,0.0,0.0
221569.99999994345,56.374239898171105,57.72807714756188,-10.535962920614658,-1.3538372493907787,8.0,0.0,0.0
221679.99999994336,54.95458668509676,56.4703827593541,-12.141938013013549,-1.515796074257345,8.0,0.0,0.0
221789.99999994328,53.38737920329132,55.04888200251917,-13.543801397373953,-1.6615027992278542,8.0,0.0,0.0
221899.99999994316,51.71929100367343,53.48737775237178,-14.689581226164291,-1.7680867486983445,8.0,0.0,0.0
222009.99999994307,50.000000000894175,51.82178515825197,-15.452913295581023,-1.8217851573577946,8.0,0.0,0.0
222119.99999994296,48.280708998088286,50.099410522023526,-15.756244272225684,-1.818701523935239,8.0,0.0,0.0
222229.99999994287,46.61262079839131,48.37256195651632,-15.577794764042146,-1.7599411581250095,8.0,0.0,0.0
222339.99999994275,45.04541331645666,46.69382433123286,-14.927598234109468,-1.648411014776201,8.0,0.0,0.0
222449.99999994267,43.625760103207284,45.1136765535545,-13.830877325660008,-1.487916450347214,8.0,0.0,0.0
222559.99999994255,42.3959403445858,43.67921111928123,-12.322839090192884,-1.2832707746954242,8.0,0.0,0.0
222669.99999994246,41.39257973042075,42.433057771595045,-10.448623860122641,-1.0404780411742962,8.0,0.0,0.0
222779.99999994237,40.64555969202142,41.41226477227945,-8.2636042936718,-0.7667050802580277,8.0,0.0,0.0
222889.99999994226,40.17712749288309,40.64721397647857,-5.832525322457292,-0.47008648359548033,8.0,0.0,0.0
222999.99999994217,40.00123367519767,40.1606927158696,-3.227686721100908,-0.1594590406719334,8.0,0.0,0.0
223109.99999994205,40.12311659390623,39.967196476125956,-0.5266769493917625,0.15592011778027626,8.0,0.0,0.0
223219.99999994197,40.539146411429215,40.072490984779705,2.190033056245249,0.46665542664950976,8.0,0.0,0.0
223329.99999994185,41.23693319912138,40.47344094775693,4.841519615641765,0.763492251364454,8.0,0.0,0.0
223439.99999994176,42.1956959260447,41.15810513124551,7.348814911499419,1.0375907947991863,8.0,0.0,0.0
223549.99999994168,43.38688134607608,42.1060929437031,9.637250241348166,1.280788402372977,8.0,0.0,0.0
223659.99999994156,44.77501435205784,43.28917189438667,11.638674798160862,1.4858424576711684,8.0,0.0,0.0
223769.99999994147,46.3187544722983,44.67210829840886,13.293484182963612,1.6466461738894438,8.0,0.0,0.0
223879.99999994136,47.97212704553298,46.21371647764193,14.552395956353061,1.7584105678910475,8.0,0.0,0.0
223989.99999994127,49.685892408296596,47.868085282421355,15.377917871813457,1.817807125875241,8.0,0.0,0.0
224099.99999994115,51.40901231846092,49.58594538495551,15.745464673387167,1.8230669335054088,8.0,0.0,0.0
224209.99999994106,53.09016994286911,51.31613659472317,15.64409029573231,1.7740333481459416,8.0,0.0,0.0
224319.99999994095,54.67929814178629,53.00713148368767,15.076813811359786,1.672166658098618,8.0,0.0,0.0
224429.99999994086,56.1290705357959,54.60856994419973,14.060529488821835,1.5205005915961678,8.0,0.0,0.0
224539.99999994077,57.39631094915998,56.07275898056418,12.62550364969174,1.323551968595801,8.0,0.0,0.0
224649.99999994066,58.44327925452084,57.356093070155325,10.814473298033377,1.087186184365514,8.0,0.0,0.0
224759.99999994057,59.23879532475567,58.42035279436407,8.681373357693392,0.8184425303916001,8.0,0.0,0.0
224869.99999994045,59.75916761918352,59.233843064348044,6.28973041906027,0.5253245548354784,8.0,0.0,0.0
224979.99999994037,59.988898749575554,59.772337043530456,3.7107708318413843,0.2165617060450984,8.0,0.0,0.0
225089.99999994025,59.92114701326242,60.019797655477255,1.0212994881965611,-0.09865064221483522,8.0,0.0,0.0
225199.99999994016,59.55793014825974,59.968855189658505,-1.6985875306317753,-0.4109250413987624,8.0,0.0,0.0
225309.99999994008,58.910065242311205,59.621026781359824,-4.367888323626818,-0.7109615390486184,8.0,0.0,0.0
