timestamp,setpoint,input,pwm,error,p,i,d
24400.000000001015,55.75005252044582,47.45599591656836,7.498250133884839,8.294056603877458,2.0,0.0,0.0
24500.00000000103,56.95912796593474,48.66406140613412,14.471281030860965,8.295066559800624,2.0,0.0,0.0
24600.000000001048,57.996846584880736,50.2098280339652,15.802499429007915,7.787018550915533,2.0,0.0,0.0
24700.000000001062,58.837656300894736,51.76522298928344,15.185506691633023,7.072433311611299,2.0,0.0,0.0
24800.000000001077,59.460853588280926,53.213518210229296,13.840727080520498,6.2473353780516305,2.0,0.0,0.0
24900.00000000109,59.85109326155068,54.50759878789251,12.16938893235142,5.343494473658168,2.0,0.0,0.0
25000.00000000111,59.99876632481688,55.623419032957614,10.307433202088333,4.3753472918592635,2.0,0.0,0.0
25100.000000001124,59.90023657716309,56.54526466338088,8.309914718496124,3.354971913782215,2.0,0.0,0.0
25200.00000000114,59.557930147978055,57.26153815055477,6.211384146722271,2.296391997423285,2.0,0.0,0.0
25300.000000001157,58.98027575759818,57.76392886701439,4.04471830364295,1.216346890583786,2.0,0.0,0.0
25400.00000000117,58.181497174239674,58.04758033391478,1.8460885001163412,0.13391684032489337,2.0,0.0,0.0
25500.000000001186,57.18126297761896,58.11146141383713,-0.34464333043087314,-0.9301984362181699,2.0,0.0,0.0
25600.0000000012,56.00420225324375,57.95868304261098,-2.4849865041870567,-1.9544807893672314,2.0,0.0,0.0
25700.00000000122,54.679298142588856,57.59668139369641,-4.531296255474857,-2.9173832511075517,2.0,0.0,0.0
25800.000000001233,53.239174181963214,57.03724876081464,-6.440306589781534,-3.798074578851427,2.0,0.0,0.0
25900.000000001248,51.719291002774774,56.29641426573659,-8.17059554611748,-4.577123262961813,2.0,0.0,0.0
26000.000000001266,50.157073173098375,55.394184273410794,-9.683932035242545,-5.237111100312418,2.0,0.0,0.0
26100.00000000128,48.590987680604314,54.354155921923805,-10.946477742146381,-5.763168241319491,2.0,0.0,0.0
26200.000000001295,47.05959674765751,53.203019305695676,-11.929825821721469,-6.143422558038168,2.0,0.0,0.0
26300.000000001313,45.600608301422376,51.96996546194179,-12.611861730745858,-6.369357160519414,2.0,0.0,0.0
26400.000000001328,44.2499474795502,50.68601862684081,-12.977434237283342,-6.436071147290612,2.0,0.0,0.0
26500.000000001342,43.040872034061714,49.38331226767502,-13.018827547681674,-6.342440233613303,2.0,0.0,0.0
26600.000000001357,42.0031534151163,48.094329122585386,-12.736028844992104,-6.091175707469084,2.0,0.0,0.0
26700.000000001375,41.16234369910299,46.85112584549566,-12.13678931034288,-5.688782146392668,2.0,0.0,0.0
26800.00000000139,40.539146411717475,45.68456282404432,-11.236480780346616,-5.1454164123268455,2.0,0.0,0.0
26900.000000001404,40.148906738448474,44.62355929051737,-10.05775443436993,-4.474652552068896,2.0,0.0,0.0
27000.000000001422,40.001233675183045,43.69439297197173,-8.630012158793349,-3.6931592967886857,2.0,0.0,0.0
27100.000000001437,40.099763422837604,42.92006223251534,-6.988705360881904,-2.8202988096777375,2.0,0.0,0.0
27200.00000000145,40.442069852023394,42.31972696810715,-5.174479872231089,-1.8776571160837534,2.0,0.0,0.0
27300.00000000147,41.01972424240397,41.908242454674685,-3.232189072923443,-0.8885182122707178,2.0,0.0,0.0
27400.000000001484,41.81850282576312,41.69579796727418,-1.2098003786213254,0.12270485848893742,2.0,0.0,0.0
27500.0000000015,42.81873702238448,41.68766933443311,0.8427773243899737,1.1310676879513721,2.0,0.0,0.0
27600.000000001513,43.99579774676015,41.88409172860933,2.874915907884928,2.1117060181508194,2.0,0.0,0.0
27700.00000000153,45.32070185741544,42.28025598789178,4.836509394993374,3.0404458695236656,2.0,0.0,0.0
27800.000000001546,46.760825818041454,42.86642868694291,6.679203634838511,3.8943971310985432,2.0,0.0,0.0
27900.00000000156,48.28070899723002,43.62819310037687,8.357583732473223,4.652515896853153,2.0,0.0,0.0
28000.00000000158,49.84292682690649,44.54680520332199,9.830289802028133,5.296121623584504,2.0,0.0,0.0
28100.000000001593,51.409012319400574,45.59965600435596,11.061033417976207,5.809356315044617,2.0,0.0,0.0
28200.000000001608,52.94040325234714,46.760828874468544,12.019489617491843,6.179574377878595,2.0,0.0,0.0
28300.000000001623,54.399391698581994,48.00173818619714,12.682042397002178,6.397653512384856,2.0,0.0,0.0
28400.00000000164,55.750052520453835,49.291833566820124,13.032365273661057,6.458218953633711,2.0,0.0,0.0
