timestamp,setpoint,input,pwm,error,p,i,d
173969.99999998676,50.6279051955008,53.764529194187574,-15.304949580058768,-3.1366239986867726,6.0,0.0,0.0
174079.99999998664,48.90265688929791,51.84485217605913,-18.334099385947926,-2.942195286761219,6.0,0.0,0.0
174189.99999998655,47.2100889398105,49.84971280588275,-17.707981465373734,-2.639623866072256,6.0,0.0,0.0
174299.99999998647,45.60060830163187,47.98771842279182,-16.250623406229362,-2.3871101211599495,6.0,0.0,0.0
174409.99999998635,44.12214747724861,46.288194207535305,-14.794009550500853,-2.166046730286695,6.0,0.0,0.0
174519.99999998626,42.8187370225183,44.74754929193233,-13.335249531043537,-1.9288122694140313,6.0,0.0,0.0
174629.99999998615,41.729194257376555,43.37647224756524,-11.70108650598466,-1.6472779901886838,6.0,0.0,0.0
174739.99999998606,40.88596723373563,42.20151765444209,-9.786096805678419,-1.3155504207064652,6.0,0.0,0.0
174849.99999998594,40.31416838876851,41.254924056494986,-7.580049262269692,-0.9407556677264779,6.0,0.0,0.0
174959.99999998586,40.03082666268614,40.566075888102375,-5.132978716116832,-0.5352492254162371,6.0,0.0,0.0
175069.99999998577,40.04438035394816,40.15702914634211,-2.5213369652443918,-0.11264879239394787,6.0,0.0,0.0
175179.99999998565,40.354425815362625,40.04086268116916,0.1707743905060743,0.3135631341934655,6.0,0.0,0.0
175289.99999998556,40.95172947524331,40.22136316251711,2.8591962931781136,0.7303663127262041,6.0,0.0,0.0
175399.99999998545,41.81850282561856,40.6931972402945,5.462290480052678,1.1253055853240568,6.0,0.0,0.0
175509.99999998536,42.92893218797168,41.44226984956201,7.902254288965892,1.4866623384096727,6.0,0.0,0.0
175619.99999998524,44.24994747937753,42.446230035324106,10.106572389253124,1.8037174440534258,6.0,0.0,0.0
175729.99999998516,45.742207084138094,43.67515609904845,12.009775537729118,2.0670509850896437,6.0,0.0,0.0
175839.99999998504,47.36126950011966,45.09244172637499,13.555284797217217,2.2688277737446683,6.0,0.0,0.0
175949.99999998495,49.05891686657942,46.65587789607355,14.697108567783483,2.4030389705058752,6.0,0.0,0.0
176059.99999998487,50.784590957041154,48.31890477613884,15.401245722583692,2.465686180902317,6.0,0.0,0.0
176169.99999998475,52.4868988714165,50.03199633177699,15.646720862199391,2.4549025396395123,6.0,0.0,0.0
176279.99999998466,54.115143585831326,51.744134936457314,15.426218514753446,2.371008649374012,6.0,0.0,0.0
176389.99999998455,55.6208337783206,53.40433094823227,14.746303026318358,2.2165028300883307,6.0,0.0,0.0
176499.99999998446,56.95912796574777,54.963141482548004,13.627222413472388,1.995986483199765,6.0,0.0,0.0
176609.99999998434,58.09016994360502,56.3741430181279,12.102304387804267,1.7160269254771165,6.0,0.0,0.0
176719.99999998425,58.98027575749735,57.595313997410905,10.216963230368009,1.3849617600864477,6.0,0.0,0.0
176829.99999998417,59.602936856700005,58.59028628973097,8.027347072714905,1.012650566969036,6.0,0.0,0.0
176939.99999998405,59.93960955452432,59.32942827627738,5.598665696082221,0.6101812782469338,6.0,0.0,0.0
177049.99999998396,59.980267284298534,59.79072731327743,3.0032485212945583,0.1895399710211052,6.0,0.0,0.0
177159.99999998385,59.72369920403594,59.96044529496694,0.31839056796754706,-0.23674609093099974,6.0,0.0,0.0
177269.99999998376,59.1775462569411,59.833527791905055,-2.375949480715913,-0.6559815349639564,6.0,0.0,0.0
177379.99999998364,58.35807361382358,59.413754578685555,-4.999530550405403,-1.0556809648619776,6.0,0.0,0.0
177489.99999998356,57.28968627439082,58.71362706737607,-7.474218862526034,-1.423940792985256,6.0,0.0,0.0
177599.99999998344,56.0042022534665,57.75399599878861,-9.726314864344523,-1.7497937453221084,6.0,0.0,0.0
177709.99999998335,54.53990499762822,56.563440479396185,-11.688748101703688,-2.023535481767965,6.0,0.0,0.0
177819.99999998327,52.94040325257419,55.17741685704675,-13.303074667897091,-2.2370136044725584,6.0,0.0,0.0
177929.99999998315,51.25333233590584,53.63720278313765,-14.521217742082932,-2.383870447231814,6.0,0.0,0.0
